CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
08.070.508/0001-78;2026-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
08.070.508/0001-78;2026-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
08.070.508/0001-78;2026-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.03.08;Outros Resultados Abrangentes;0.0000000000;S
08.070.508/0001-78;2026-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.08;Outros Resultados Abrangentes;0.0000000000;S
08.070.508/0001-78;2026-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.03.09;Participação dos Acionistas Não Controladores;2596.0000000000;S
08.070.508/0001-78;2026-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.09;Participação dos Acionistas Não Controladores;-81693.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2;Passivo Total;7453275.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2;Passivo Total;8161231.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01;Passivo Circulante;1621599.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01;Passivo Circulante;1444118.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.01;Obrigações Sociais e Trabalhistas;66130.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.01;Obrigações Sociais e Trabalhistas;69788.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.01.01;Obrigações Sociais;11575.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.01.01;Obrigações Sociais;11316.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.01.02;Obrigações Trabalhistas;54555.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.01.02;Obrigações Trabalhistas;58472.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.02;Fornecedores;199877.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.02;Fornecedores;237941.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.02.01;Fornecedores Nacionais;199877.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.02.01;Fornecedores Nacionais;237941.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.02.02;Fornecedores Estrangeiros;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.02.02;Fornecedores Estrangeiros;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.03;Obrigações Fiscais;18861.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.03;Obrigações Fiscais;29502.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.03.01;Obrigações Fiscais Federais;12274.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.03.01;Obrigações Fiscais Federais;20414.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;9624.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;20294.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.03.01.02;Outras Obrigações Fiscais Federais;2650.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.03.01.02;Outras Obrigações Fiscais Federais;120.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.03.02;Obrigações Fiscais Estaduais;5813.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.03.02;Obrigações Fiscais Estaduais;8683.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.03.03;Obrigações Fiscais Municipais;774.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.03.03;Obrigações Fiscais Municipais;405.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.04;Empréstimos e Financiamentos;698869.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.04;Empréstimos e Financiamentos;392976.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.04.01;Empréstimos e Financiamentos;291362.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.04.01;Empréstimos e Financiamentos;315759.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.04.01.01;Em Moeda Nacional;291362.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.04.01.01;Em Moeda Nacional;315759.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.04.02;Debêntures;407507.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.04.02;Debêntures;77217.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.04.03;Financiamento por Arrendamento;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.04.03;Financiamento por Arrendamento;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05;Outras Obrigações;631117.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05;Outras Obrigações;712322.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.01;Passivos com Partes Relacionadas;1466.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.01;Passivos com Partes Relacionadas;1993.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.01.01;Débitos com Coligadas;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.01.01;Débitos com Coligadas;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.01.03;Débitos com Controladores;1453.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.01.03;Débitos com Controladores;1991.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;13.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;2.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02;Outros;629651.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02;Outros;710329.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02.04;Outros passivos;1864.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02.04;Outros passivos;1214.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02.05;Juros sobre o capital próprio a pagar;0.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02.05;Juros sobre o capital próprio a pagar;0.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02.06;Dividendos a pagar;46676.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02.06;Dividendos a pagar;100000.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02.07;Tributos a recolher;0.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02.07;Tributos a recolher;0.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02.08;Salários e encargos sociais;0.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02.08;Salários e encargos sociais;0.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02.09;Instrumentos financeiros derivativos;173160.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02.09;Instrumentos financeiros derivativos;144878.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02.10;Arrendamentos a pagar;33275.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02.10;Arrendamentos a pagar;22630.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02.11;Parcerias agrícolas a pagar;72344.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02.11;Parcerias agrícolas a pagar;64480.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.05.02.12;Adiantamentos de clientes;302332.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.05.02.12;Adiantamentos de clientes;377127.0000000000;N
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.06;Provisões;6745.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.06;Provisões;1589.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;6745.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;1589.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;6745.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;1589.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.06.02;Outras Provisões;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.06.02;Outras Provisões;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.02;Passivo Não Circulante;4398345.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02;Passivo Não Circulante;4913664.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.02.01;Empréstimos e Financiamentos;3115012.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.01;Empréstimos e Financiamentos;3628291.0000000000;S
08.322.396/0001-03;2026-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-03-31;2.02.01.01;Empréstimos e Financiamentos;1126354.0000000000;S
